Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-10-12,32.3623,61.1716,4.7295,,26.4289,6.7528,35.8352,130.7766,41.7698,50.6496,25.3843,41.2756,122.8389,344.9803,69.3318,3.8588,2.8319,27.0032,25.1873,30.1444,77.1572,70.0536,11.0721,17.4000,243.3756,1560.5915,44.7225,29.2727,35.4454,43.0872,16.4615,40.9858,11.6681,65.1229,4.1122,4.8668,200.7358,6.0495,84.3514,58.1700,31.3774,6.2607,13.4463,11.1707,,60.5772,5.4843,,2.8914,5.5903
2020-10-13,33.6798,62.8005,4.6845,,26.5173,7.2642,36.3787,132.6000,42.6924,54.3889,25.6889,41.6514,124.7103,351.5265,69.5877,3.8513,2.8248,26.6895,25.8345,30.4327,77.4763,73.2694,11.0403,17.9924,242.9503,1560.6004,44.6361,29.1504,35.3862,42.7724,16.4870,41.0696,11.7096,65.6846,4.0883,4.8497,206.9587,6.0587,85.5097,57.7400,33.3611,6.2518,13.3726,11.2096,,62.4140,5.4750,,2.8819,5.5526
2020-10-14,33.1602,63.2305,4.6485,,26.4584,7.8875,36.2206,132.5632,42.8348,53.8509,25.7816,41.2691,127.5434,349.7412,69.6271,3.8209,2.8105,26.6640,25.6249,30.5047,76.9691,73.3327,11.1940,18.1371,247.2224,1557.3555,44.2987,28.7221,35.8266,43.6577,16.4615,40.2953,11.5919,65.4118,4.0803,4.8325,201.7730,6.0036,85.7040,57.4500,29.5463,6.1895,13.2417,11.1610,,59.1116,5.4006,,2.8630,5.5244
2020-10-15,33.0303,63.6356,4.5317,,26.0166,7.5839,35.9538,131.7545,44.5862,51.5197,25.6359,41.1719,127.5957,343.5154,69.3515,3.8209,2.8034,26.6217,25.6340,31.4095,76.6254,73.2333,11.1728,18.4539,243.0856,1546.6759,43.9377,28.7046,35.5725,41.9362,16.2579,39.9500,11.7512,66.4951,4.0803,4.8067,197.5112,6.1229,86.0305,59.8600,29.1171,6.2073,13.3481,11.1221,,59.4926,5.2333,,2.8535,5.4868
2020-10-16,32.4550,63.1560,4.4777,,25.4963,7.6398,35.5586,128.3356,43.3301,50.8954,25.4549,41.2886,125.4525,348.4594,68.9381,3.9726,2.8105,26.4945,25.4334,32.1861,77.0754,72.9713,11.1993,18.2197,241.0559,1546.3015,44.1574,27.6207,35.6911,40.9722,16.2409,38.7466,11.8412,66.5192,4.0883,4.8153,193.7020,6.2606,86.9089,59.8600,29.1838,6.1895,13.3153,10.9762,,58.7989,5.1589,,2.8630,5.4397
2020-10-19,32.8447,63.7927,4.4687,,25.6043,7.4640,35.6673,128.6591,42.0223,51.0083,25.5167,41.8911,123.4139,347.9101,69.0759,4.1242,2.8176,26.8336,25.2055,33.2670,76.9118,73.8927,11.0721,18.2955,240.6693,1545.7666,43.6160,26.5981,35.2760,39.6835,16.2155,37.8736,11.9243,67.7149,4.1360,4.8583,193.2966,6.1597,85.3309,61.1000,28.7928,6.2696,13.7163,11.0540,,58.9455,5.1868,,2.9009,5.4303
2020-10-20,32.3344,63.6522,4.4417,,24.9072,7.6478,35.1832,125.8285,45.4278,49.8925,25.4108,41.7421,126.2889,342.8745,68.4952,4.0408,2.8105,26.1893,24.7680,32.2742,74.8826,72.3390,10.9926,18.6881,237.2864,1546.6491,42.6900,27.3061,35.3184,39.1326,16.0288,36.2411,11.7166,65.8050,4.0565,4.7809,191.4486,6.2606,83.9550,59.9800,30.2997,6.3229,13.3071,10.8499,,57.9293,5.5493,,2.8440,5.4021
2020-10-21,32.3623,64.5369,4.4238,,25.0054,7.7117,35.1733,125.7255,45.2239,49.7530,26.1436,41.7161,125.7818,345.1634,68.7905,3.9650,2.8105,26.0367,24.9321,32.7225,74.6208,72.9894,10.9556,18.5779,238.3206,1553.0498,42.9019,27.4459,35.4878,39.1424,16.1646,36.6702,11.6542,66.2704,4.0565,4.8411,193.2872,6.4626,85.2765,59.8000,30.1089,6.3496,13.3153,10.9374,,57.8610,5.6423,,2.8345,5.3362
2020-10-22,31.4994,64.9586,4.4238,,23.8567,7.6718,34.6299,120.7994,46.9396,48.7169,26.0465,40.6407,122.2117,337.8390,68.5641,4.0029,2.8034,26.0027,24.4945,33.6273,73.2789,72.0861,10.9344,18.3575,236.2135,1555.5904,42.3761,27.4809,35.8266,36.6339,16.1815,35.3435,11.7027,66.5112,4.0485,4.8153,185.5368,6.4259,84.7323,58.8000,31.2916,6.4030,13.4954,10.6068,,56.7667,5.6051,,2.8156,5.2232
2020-10-23,31.4344,64.7023,4.4238,,23.7291,7.6318,34.6496,120.9465,47.1921,47.4483,26.0995,41.2367,124.8043,334.0761,66.9302,4.0939,2.8471,26.0197,24.1116,33.7073,73.5244,73.0617,10.9979,17.9786,235.2083,1557.8993,42.0622,28.2763,35.6911,36.9881,16.1221,35.5753,11.6750,68.0761,4.0803,4.8067,187.8469,6.4534,84.3436,58.1800,31.0627,6.5808,13.5527,10.6457,,57.4310,5.4750,,2.8251,5.2421
2020-10-26,31.3324,63.5033,4.3428,,23.5426,7.7916,35.1733,118.2114,46.2436,47.2092,25.2298,40.8221,122.1228,332.3457,66.4381,4.1393,2.8471,25.3754,23.0542,33.3550,73.2626,71.0834,10.9344,17.7100,220.4685,1482.4197,41.7483,28.6959,35.4285,36.0044,16.1476,35.2494,11.6265,67.7069,4.2633,4.7981,181.6428,6.4901,81.9882,58.8000,30.5858,6.4474,13.6018,10.4707,,56.6592,5.4843,,2.8061,5.4491
2020-10-27,31.1375,63.4950,4.3069,,23.5131,7.7916,36.2897,119.8436,45.8066,47.5413,27.3621,41.2562,124.7730,335.6051,66.1330,4.1242,2.8325,24.6547,23.0815,33.0268,73.4344,71.0472,10.8761,18.0200,226.4224,1465.5534,41.5286,28.4336,35.7419,36.1519,16.2918,35.4077,11.6889,65.9655,4.2156,4.7723,175.7216,6.5177,84.7323,59.0200,30.3760,6.2162,13.4545,10.6360,,56.4540,5.3170,,2.7871,5.4115
2020-10-28,32.1303,64.0821,4.3428,,23.7487,8.0873,37.6334,120.5789,49.6848,47.8867,28.0375,41.9688,128.3118,345.8959,66.3790,4.1545,2.8253,24.9599,23.5100,32.8907,75.2754,74.9316,11.3953,19.7007,227.3986,1494.9714,41.1205,29.7360,36.8091,35.8568,16.3597,36.0753,11.6404,65.0506,4.1201,4.7551,189.5157,6.6370,86.8157,59.5900,30.6907,6.1895,13.1598,10.4901,,58.5058,5.2426,,2.8156,5.3832
2020-10-29,30.9427,67.7121,4.3968,,23.2579,7.9595,38.2164,120.2039,53.9838,48.3516,27.8477,42.8046,127.5538,366.2211,65.6113,4.2379,2.8325,25.4347,23.8837,32.7145,75.2754,74.3444,11.4429,20.1140,229.2834,1522.6066,41.2382,31.6677,37.7238,36.0535,16.1985,37.2127,11.4811,64.1117,4.1281,4.7121,191.8729,6.4993,88.3082,61.3200,30.2329,6.1451,13.0043,10.4026,,57.6460,5.2054,,2.7871,5.2797
2020-10-30,30.9056,68.2165,4.4597,,22.7277,7.8316,38.5918,129.4017,55.1298,48.3516,28.0375,43.6014,134.1296,362.0920,66.2412,4.2303,2.8543,25.0871,24.5948,32.9467,74.7762,73.3507,11.3105,20.2449,229.0031,1511.9091,40.8851,33.4333,35.1490,38.4637,16.2579,37.9841,11.6958,63.7586,4.1201,4.7207,193.2872,6.6829,91.1378,65.5400,31.0722,6.1628,13.0944,10.3151,,57.2845,5.1496,,2.7966,5.3079
2020-11-02,30.0891,70.2836,4.4867,,21.8147,7.9515,39.8169,133.0779,54.6280,48.6438,28.5099,49.9441,138.7818,362.0920,64.7944,4.2076,2.8471,24.5869,24.3851,32.5864,73.2298,72.8810,11.7449,20.4860,225.0886,1511.0176,40.4535,34.5259,33.3280,36.4470,16.8434,37.4154,11.6958,63.2450,4.0883,4.6519,192.5140,6.6278,89.4742,63.4700,31.2534,6.0117,12.7834,9.8485,,55.6137,5.0102,,2.7777,5.2609
2020-11-03,29.8571,69.0020,4.6126,,22.3448,8.0394,40.1825,136.4012,55.8258,48.3449,28.7836,51.3694,135.9069,374.7266,63.4164,4.2682,2.8689,24.6208,23.9658,33.7073,73.9908,73.1520,11.8085,21.1128,223.1459,1520.7345,40.7203,34.0714,33.3026,37.9423,17.1149,36.8517,11.6750,63.6703,4.1122,4.6519,188.3560,7.2429,89.3965,65.4700,31.9973,6.0295,12.7834,10.7332,,56.0827,5.0288,,2.8725,5.3174
2020-11-04,29.9035,71.8381,4.5586,,22.1485,7.8156,40.0738,133.0264,55.1395,48.0859,30.0153,52.0626,135.9069,374.4703,63.7510,4.3744,2.8689,24.6038,23.4735,34.5000,74.0480,75.1213,11.8138,21.7672,223.7548,1519.0407,43.0588,36.3090,33.5991,38.6112,17.0131,35.5214,11.9105,64.0796,4.1678,4.6605,192.1557,7.0960,89.9951,65.2500,32.5219,6.0383,12.8161,10.8499,,56.9132,5.0102,,2.8914,5.2985
2020-11-05,32.2880,73.1777,4.6126,,23.2186,8.1912,40.8939,133.4382,59.8334,48.2121,29.9535,53.0344,140.3500,373.8294,66.0345,4.6700,2.8834,24.9684,24.4945,34.9964,75.4390,76.5124,11.8879,21.5193,224.4797,1544.4294,43.5532,38.7477,33.8362,38.5129,17.3865,36.6984,12.0143,65.5482,4.1917,4.6949,195.0126,7.1603,91.3399,65.5000,32.3979,6.0383,13.1271,11.0249,,57.9098,5.2240,,2.8819,5.3268
2020-11-06,34.2179,75.4929,4.7834,,23.5033,8.1273,41.4472,139.6950,64.3720,48.0527,29.4458,52.4772,143.8679,357.9812,66.2708,4.7004,2.8979,25.0617,25.1326,34.3078,75.1035,78.7888,12.0893,22.9451,224.2284,1543.6360,43.4747,38.3282,33.7515,37.9816,17.3271,37.6825,12.3813,65.6044,4.2871,4.8411,189.9872,7.3714,91.5731,65.6500,32.6554,6.0739,13.3153,11.1124,,57.7339,5.2054,,2.9199,5.3927
2020-11-09,36.1199,78.1058,4.8733,,24.5243,8.2152,41.7534,153.5175,62.6951,47.9929,30.6068,53.8896,142.6500,350.6567,69.2629,4.9657,2.9342,25.9858,25.6522,34.8042,73.5898,80.2883,12.2747,24.1575,225.6879,1560.6539,43.6944,37.5502,33.6753,37.6373,17.4374,36.6984,12.5198,67.0087,4.3349,4.8754,188.1957,7.4999,94.5271,69.2500,34.0764,6.1628,13.3972,11.2971,,60.2645,5.1589,,3.2043,5.4021
2020-11-10,34.8859,74.1864,4.9093,,24.0040,7.9595,41.6645,146.4592,60.4971,47.7405,31.0616,54.0062,142.1168,336.7403,76.0150,5.0415,3.0069,25.8162,25.5064,35.5328,73.5080,82.9983,12.3171,25.2459,225.5235,1572.9560,43.6317,36.9384,33.4635,37.4898,17.5307,37.6281,12.5822,68.0119,4.2712,4.8583,182.4631,7.2153,94.5193,68.0000,32.5219,6.2073,13.4708,11.3262,,57.8023,5.1403,,3.2232,5.5809
2020-11-11,34.3199,74.2278,4.8284,,22.8946,7.9515,41.3484,142.6360,58.8817,47.4085,30.9998,56.2867,139.8168,328.2257,73.7020,4.9657,2.9996,25.2227,26.3086,35.5088,71.9616,82.0860,12.2588,25.3767,223.6001,1584.5627,44.2438,36.7985,33.9717,37.4504,17.5901,38.0286,12.6445,67.4341,4.3190,4.9442,178.9462,7.1144,94.6825,65.6600,31.7017,6.1540,13.5036,11.5207,,57.1282,5.1403,,3.2043,5.4397
2020-11-12,34.1901,75.0712,4.8643,,22.6393,8.0634,43.4726,134.3940,56.1009,46.7775,30.9821,53.4231,135.9069,323.5930,75.0012,4.8520,2.9923,25.0023,26.3268,35.5808,71.3234,81.8421,12.4919,25.1425,221.6670,1560.0477,44.3065,37.2268,33.7092,36.3191,17.6750,36.9901,12.3813,67.7872,4.2951,4.8926,185.5557,7.0868,92.3116,63.3900,30.9673,6.1273,13.4381,11.4137,,56.4345,4.9916,,3.1758,5.4774
