Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-09-29,30.5345,59.9064,4.5137,8.8400,25.2901,6.3852,34.0766,118.4393,34.9263,49.1486,21.8658,36.4749,107.1521,310.6745,68.1015,3.7603,2.7748,25.6551,22.5528,29.0716,73.5489,63.5405,10.3940,17.2554,227.8529,1472.9525,43.8279,27.7256,32.4302,40.3327,16.1561,37.0352,11.4327,61.6320,4.0167,4.7379,211.4845,5.6823,78.2025,50.0900,27.7151,6.1628,13.1517,10.4999,,55.5942,5.2612,,2.7871,5.4868
2020-09-30,30.7107,60.0305,4.4148,8.8400,24.9661,6.4491,33.8592,116.9468,37.6294,49.1486,22.7002,37.5115,109.3528,318.6124,67.6980,3.7830,2.7891,25.4601,22.6895,28.8234,73.4917,62.6011,10.4470,16.8765,235.1793,1487.3941,43.3649,28.3113,32.6081,40.5787,16.2324,36.9957,11.4050,61.1986,4.0406,4.7207,210.2022,5.6456,78.9021,49.6500,27.5339,6.0650,13.0043,10.4415,,55.8189,5.2054,,2.7587,5.5056
2020-10-09,30.9705,60.6837,4.6755,8.8400,25.4177,6.4331,35.1140,118.8878,38.9599,48.2055,23.4816,40.0058,117.5438,327.8595,68.3279,3.8285,2.8034,25.9434,23.3185,28.9675,75.2344,65.2207,10.6483,16.9316,237.3830,1511.9091,43.6474,28.5735,34.1326,41.0804,16.0882,40.4433,11.4811,62.5147,4.0565,4.7809,192.4386,5.7099,80.6045,50.9400,29.2124,6.1184,13.1435,10.7721,,60.0300,5.3170,,2.8345,5.5150
2020-10-12,32.3437,61.1716,4.7205,8.8400,26.4289,6.7208,35.6772,130.7766,41.5982,50.3640,25.2519,41.2756,122.7239,344.7972,69.0169,3.8588,2.8248,26.8930,25.0141,30.0724,77.0754,69.7374,11.0721,17.3656,243.2403,1560.5915,44.6440,29.1504,35.3099,42.7527,16.3343,40.8033,11.5919,64.8901,4.0963,4.8583,199.8872,6.0403,83.7995,57.4100,31.2629,6.2607,13.4463,11.1415,,60.5772,5.4378,,2.8819,5.5621
2020-10-13,33.1602,62.7509,4.6485,8.8400,26.4486,7.1683,36.2206,132.3353,41.8539,54.0302,25.6271,40.9581,123.1891,345.6212,68.8692,3.8209,2.8105,26.5793,25.2055,30.2565,76.6663,71.4537,11.0403,17.9855,241.2975,1550.2417,44.2987,28.4599,35.1321,42.3986,16.4022,40.7836,11.6265,65.3074,4.0644,4.8325,201.8672,6.0403,84.7323,57.2900,30.4046,6.1806,13.2662,11.1610,,59.9909,5.3820,,2.8630,5.5244
2020-10-14,32.7519,62.2217,4.5406,8.8400,25.7613,7.5040,35.9933,127.9312,42.2456,51.8053,25.4991,40.6213,124.0412,349.7412,69.5385,3.7906,2.7962,26.2401,25.0779,30.4647,76.0936,72.4022,11.1781,17.9855,242.4091,1541.3271,43.6317,28.4162,35.4031,41.5132,16.2240,39.3681,11.5365,65.3074,4.0644,4.7981,197.2472,5.9577,84.3670,55.9600,28.8310,6.1273,13.1926,10.9374,,58.4276,5.2426,,2.8156,5.4868
2020-10-15,32.2509,62.9245,4.4687,8.8400,25.3392,7.3361,35.4203,126.1299,42.5856,50.6762,25.2784,40.9452,124.7207,340.2744,68.5051,3.7982,2.7962,26.2571,25.0414,31.2333,76.2245,71.8783,11.0986,17.9855,238.8328,1537.7613,43.6788,27.8130,35.1236,40.6574,16.1476,38.4211,11.5988,65.3235,4.0724,4.7723,191.2412,6.0220,84.9733,57.3000,28.4113,6.1628,13.1926,10.9276,,58.3788,5.0939,,2.8156,5.4397
2020-10-16,31.9818,61.8496,4.4238,8.8400,25.1134,7.4720,35.1930,127.3504,41.3716,49.9788,25.1989,40.4398,119.2322,343.7901,68.3869,3.9498,2.8034,26.3504,24.8774,31.8498,76.1754,71.9054,10.9132,17.6824,238.5622,1526.1724,43.2158,26.3446,34.9034,39.2211,16.0458,37.6418,11.7858,65.8050,4.0724,4.7981,191.8069,6.0495,84.2737,58.2100,28.5162,6.1540,13.2662,10.8207,,57.0305,5.1311,,2.8345,5.3927
2020-10-19,32.0097,62.0150,4.3608,8.8400,24.4654,7.3681,34.9263,123.7257,41.4622,49.2814,24.8148,40.5370,119.9169,336.4748,67.8259,4.0180,2.7962,26.1808,24.6039,32.0180,74.8826,71.6344,10.9397,17.7031,233.9035,1514.5835,42.4389,26.0124,34.0310,38.8572,15.9694,35.2645,11.6612,65.6846,4.0644,4.7809,188.6671,6.1321,82.0504,60.2800,27.6197,6.1895,13.3317,10.8499,,57.1282,5.0474,,2.8345,5.4021
2020-10-20,32.3251,63.0899,4.4327,8.8400,24.8188,7.4720,35.1634,125.4094,45.3210,49.7463,25.3313,41.5088,126.2889,340.5857,68.4657,3.8967,2.8034,25.9858,24.7588,32.0019,74.4653,72.1764,10.9344,18.5986,237.2864,1545.7844,42.6272,27.1138,35.1490,39.0539,15.9864,36.0487,11.6404,65.1871,4.0326,4.7637,188.5917,6.1964,83.8228,59.5000,30.2520,6.3051,13.2171,10.8207,,57.8610,5.4285,,2.8345,5.3268
