Date,000063.SZ,000333.SZ,000725.SZ,000792.SZ,000938.SZ,002027.SZ,002230.SZ,002371.SZ,002594.SZ,002714.SZ,300015.SZ,300124.SZ,300750.SZ,300760.SZ,600009.SH,600019.SH,600028.SH,600030.SH,600031.SH,600036.SH,600276.SH,600309.SH,600406.SH,600426.SH,600436.SH,600519.SH,600585.SH,600660.SH,600887.SH,600893.SH,600900.SH,601012.SH,601088.SH,601318.SH,601668.SH,601766.SH,601888.SH,601899.SH,603259.SH,688981.SH,300408.SZ,000617.SZ,600048.SH,600111.SH,605499.SH,002475.SZ,600415.SH,600941.SH,601600.SH,601816.SH
2020-09-29,30.3674,58.7075,4.4148,,25.3588,6.3132,33.8395,115.8660,35.1529,48.1058,21.4994,36.1769,102.1863,305.7946,67.6487,3.7451,2.7820,25.6382,22.6075,29.9042,73.0498,64.0012,10.4788,17.4276,225.3012,1488.1340,44.2673,28.4074,32.7013,38.2768,16.2834,37.0401,11.5296,62.9882,4.0406,4.7379,211.2016,5.8016,75.4351,50.1800,27.5148,6.1984,13.1926,10.4999,,56.3758,5.2798,,2.7966,5.5150
2020-09-30,30.5252,60.2785,4.5227,,25.3294,6.4491,34.0963,119.1084,35.1497,49.3346,21.8967,36.4879,107.3142,310.6837,68.0917,3.7679,2.7820,25.8756,22.5528,29.0636,73.9580,63.5225,10.4099,17.2967,228.0076,1479.8167,44.1104,27.8655,32.6589,40.7262,16.2155,36.7738,11.4604,61.7122,4.0247,4.7465,214.0302,5.7374,78.7156,50.2500,27.8296,6.1628,13.2580,10.5290,,55.7212,5.2705,,2.7871,5.4962
2020-10-09,31.2303,60.4108,4.5496,,25.5159,6.5210,34.4026,119.9172,39.8501,49.8061,22.8768,38.6129,114.9929,324.9297,68.6527,3.8134,2.8034,25.8586,23.2638,29.1436,75.2754,64.1367,10.5423,17.2209,238.7265,1508.3433,44.0162,29.4126,33.4551,41.1492,16.2494,39.5900,11.5296,62.0092,4.0644,4.7723,210.2587,5.7374,80.0682,51.0000,28.2778,6.1006,13.0944,10.5679,,57.7437,5.2984,,2.7966,5.5526
2020-10-12,31.5458,60.0305,4.6935,,25.5846,6.5210,35.3610,120.5789,40.0767,48.4645,23.4816,40.2973,119.1799,330.5146,68.2885,3.8285,2.8105,26.1977,23.3185,29.1436,75.5945,65.4917,10.7278,17.0143,237.3830,1515.4749,43.6160,28.6696,34.5392,41.8280,15.9779,40.8477,11.4950,62.8759,4.0565,4.7809,192.4952,5.7282,81.6151,51.4000,29.6607,6.1273,13.2089,10.8401,,60.1766,5.3634,,2.8440,5.5244
2020-10-13,32.7519,61.1716,4.6755,,26.3995,6.7048,35.7661,131.0928,41.4363,50.4703,25.2077,40.7573,122.7762,345.1451,69.1547,3.8437,2.8248,26.6895,25.0141,30.0083,77.0754,69.5567,11.0403,17.4964,242.9503,1560.6004,44.6361,29.1416,35.0643,42.3002,16.3343,40.3446,11.5642,64.7377,4.0803,4.8325,206.4873,6.0036,83.9783,56.6000,31.8256,6.2518,13.3562,11.1415,,60.7237,5.4564,,2.8819,5.5526
2020-10-14,33.0117,62.0976,4.6485,,26.4486,7.8875,35.9637,132.3427,41.8086,53.4657,25.6050,40.8156,123.8844,342.1787,68.8889,3.8209,2.8034,26.5793,25.1326,30.2645,76.4945,72.0770,11.1251,17.9235,240.8626,1551.1331,44.2830,28.4074,35.1490,42.3100,16.4191,39.3976,11.5850,65.4037,4.0644,4.8325,199.8118,5.8843,84.7323,57.3000,29.5463,6.1895,13.1926,11.1610,,58.8673,5.3820,,2.8630,5.5150
2020-10-15,32.7519,62.0398,4.4957,,25.7810,7.3761,35.6475,127.9680,43.5729,51.4732,25.5079,40.8804,126.0327,340.5857,69.2433,3.7906,2.7891,26.2825,25.3423,30.5368,76.0936,72.3932,11.1569,18.0268,241.1526,1534.3114,43.6395,28.4948,35.4878,41.3165,16.1730,39.9254,11.5365,65.3235,4.0644,4.7895,195.1729,5.9761,84.4602,56.2000,28.8405,6.1362,13.1926,10.9082,,58.7208,5.2333,,2.8156,5.4774
2020-10-16,32.3623,62.5938,4.4597,,25.3490,7.3601,35.3511,126.7990,42.9125,50.8024,25.2784,40.4917,125.1912,340.1279,68.3377,3.8209,2.7962,26.2571,24.8865,31.1533,76.8791,72.0861,11.1198,18.0475,239.4514,1537.7613,43.5061,27.6120,35.0643,40.5295,16.1476,38.3323,11.6335,65.6445,4.0644,4.7723,191.5052,6.1505,85.2065,59.5000,28.8500,6.1540,13.2008,10.9082,,58.2322,5.0753,,2.8156,5.4303
2020-10-19,32.4736,61.8661,4.4417,,25.3785,7.4640,35.5685,127.8724,41.4363,50.2113,25.4594,41.1395,120.9205,347.5805,68.6330,3.9574,2.8034,26.6217,25.0688,32.2581,76.6500,72.7003,11.0615,17.8684,239.7027,1537.7613,43.3099,26.5019,34.9034,39.3392,16.1052,37.7207,11.7927,66.3427,4.0724,4.8067,189.5251,6.0587,85.3153,58.4900,28.5639,6.1628,13.3562,10.8304,,58.4765,5.1311,,2.8630,5.3927
2020-10-20,32.0004,61.6098,4.3788,,24.3869,7.3841,34.9263,123.5198,40.8472,49.4807,24.8634,40.7443,120.5546,340.1279,67.8161,4.0256,2.7962,26.1214,24.6039,32.0260,74.7762,71.3182,10.8496,17.5722,232.9369,1515.4660,42.4859,26.0124,34.2597,38.9555,15.9524,35.3780,11.6473,65.6044,4.0565,4.7723,188.6671,6.1597,82.0504,59.7000,28.6116,6.1628,13.2662,10.8499,,57.1282,5.0288,,2.8251,5.4021
